participantId,group,lecture_type,practice_type,trialId,responseId,responsePrompt,answer,answer_num,answer_scored,scale_type,question_label,reverse,duration,cleanedDuration
69ea51d8e9e2fcbd7e2a598a,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_boring,This session has been boring,1,1,6,TSI,Session was boring,TRUE,17699,17699
69ea51d8e9e2fcbd7e2a598a,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_fun,This session has been fun,6,6,6,TSI,Session was fun,FALSE,17699,17699
69ea51d8e9e2fcbd7e2a598a,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,6,6,TSI,Session was interesting,FALSE,17699,17699
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,7739,7739
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,7739,7739
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,futureInterestSurvey,interest_statistics_study,NA,6,6,6,FutureInterest,Interested in a statistics study,FALSE,7739,7739
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,4,4,4,MSI,Enjoyed learning about correlation and slope,FALSE,10882,10882
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",4,4,4,MSI,Excited about correlation and slope,FALSE,10882,10882
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,4,4,4,MSI,Correlation and slope are interesting,FALSE,10882,10882
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,5,5,MSI,Statistics is interesting,FALSE,10882,10882
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,4,4,3,TSI,Video was boring,TRUE,22021,22021
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,4,4,4,TSI,Enjoyed learning new things,FALSE,22021,22021
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,5,5,5,TSI,Enjoyed this session,FALSE,22021,22021
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,4,4,4,TSI,Fun to learn about statistics this way,FALSE,22021,22021
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,4,4,4,TSI,Video was fun,FALSE,22021,22021
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_boring,This session has been boring,2,2,5,TSI,Session was boring,TRUE,22021,22021
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_fun,This session has been fun,5,5,5,TSI,Session was fun,FALSE,22021,22021
69eb5bea0282ba37e5a2bae6,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,5,5,5,TSI,Session was interesting,FALSE,22021,22021
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,20885,20885
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,20885,20885
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,futureInterestSurvey,interest_statistics_study,NA,6,6,6,FutureInterest,Interested in a statistics study,FALSE,20885,20885
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,5,5,MSI,Enjoyed learning about correlation and slope,FALSE,25059,25059
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",1,1,1,MSI,Excited about correlation and slope,FALSE,25059,25059
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,4,4,4,MSI,Correlation and slope are interesting,FALSE,25059,25059
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,4,4,4,MSI,Statistics is interesting,FALSE,25059,25059
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,5,5,2,TSI,Video was boring,TRUE,31017,31017
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,5,5,5,TSI,Enjoyed learning new things,FALSE,31017,31017
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,5,5,5,TSI,Enjoyed this session,FALSE,31017,31017
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,5,5,5,TSI,Fun to learn about statistics this way,FALSE,31017,31017
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,2,2,2,TSI,Video was fun,FALSE,31017,31017
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,2,2,5,TSI,Session was boring,TRUE,31017,31017
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,5,5,5,TSI,Session was fun,FALSE,31017,31017
58a5cf959e040a0001399f07,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,5,5,5,TSI,Session was interesting,FALSE,31017,31017
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,6363,6363
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,3,3,3,FutureInterest,Interested in a dynamic visualization study,FALSE,6363,6363
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,futureInterestSurvey,interest_statistics_study,NA,5,5,5,FutureInterest,Interested in a statistics study,FALSE,6363,6363
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,2,2,2,MSI,Enjoyed learning about correlation and slope,FALSE,7269,7269
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",1,1,1,MSI,Excited about correlation and slope,FALSE,7269,7269
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,1,1,1,MSI,Correlation and slope are interesting,FALSE,7269,7269
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,2,2,2,MSI,Statistics is interesting,FALSE,7269,7269
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,6,6,1,TSI,Video was boring,TRUE,15331,15331
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,2,2,2,TSI,Enjoyed learning new things,FALSE,15331,15331
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,2,2,2,TSI,Enjoyed this session,FALSE,15331,15331
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,2,2,2,TSI,Fun to learn about statistics this way,FALSE,15331,15331
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,1,1,1,TSI,Video was fun,FALSE,15331,15331
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,6,6,1,TSI,Session was boring,TRUE,15331,15331
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,1,1,1,TSI,Session was fun,FALSE,15331,15331
5e6439d24659d01c218bcbc9,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,1,1,1,TSI,Session was interesting,FALSE,15331,15331
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,futureInterestSurvey,interest_any_study,NA,5,5,5,FutureInterest,Interested in any study,FALSE,10238,10238
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,10238,10238
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,futureInterestSurvey,interest_statistics_study,NA,5,5,5,FutureInterest,Interested in a statistics study,FALSE,10238,10238
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,5,5,MSI,Enjoyed learning about correlation and slope,FALSE,10783,10783
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",5,5,5,MSI,Excited about correlation and slope,FALSE,10783,10783
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,5,5,MSI,Correlation and slope are interesting,FALSE,10783,10783
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,5,5,MSI,Statistics is interesting,FALSE,10783,10783
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,2,2,5,TSI,Video was boring,TRUE,18620,18620
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,5,5,5,TSI,Enjoyed learning new things,FALSE,18620,18620
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,5,5,5,TSI,Enjoyed this session,FALSE,18620,18620
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,6,6,6,TSI,Fun to learn about statistics this way,FALSE,18620,18620
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,5,5,5,TSI,Video was fun,FALSE,18620,18620
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,2,2,5,TSI,Session was boring,TRUE,18620,18620
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,5,5,5,TSI,Session was fun,FALSE,18620,18620
62b9f3589e8d599c11a2f9fc,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,5,5,5,TSI,Session was interesting,FALSE,18620,18620
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,9901,9901
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,9901,9901
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,futureInterestSurvey,interest_statistics_study,NA,6,6,6,FutureInterest,Interested in a statistics study,FALSE,9901,9901
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,5,5,MSI,Enjoyed learning about correlation and slope,FALSE,8956,8956
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",4,4,4,MSI,Excited about correlation and slope,FALSE,8956,8956
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,5,5,MSI,Correlation and slope are interesting,FALSE,8956,8956
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,5,5,MSI,Statistics is interesting,FALSE,8956,8956
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,2,2,5,TSI,Video was boring,TRUE,20618,20618
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,6,6,6,TSI,Enjoyed learning new things,FALSE,20618,20618
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,5,5,5,TSI,Enjoyed this session,FALSE,20618,20618
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,5,5,5,TSI,Fun to learn about statistics this way,FALSE,20618,20618
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,5,5,5,TSI,Video was fun,FALSE,20618,20618
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,2,2,5,TSI,Session was boring,TRUE,20618,20618
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,5,5,5,TSI,Session was fun,FALSE,20618,20618
6413bee5234ad46e9fc4ba75,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,5,5,5,TSI,Session was interesting,FALSE,20618,20618
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,8451,8451
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,8451,8451
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,futureInterestSurvey,interest_statistics_study,NA,6,6,6,FutureInterest,Interested in a statistics study,FALSE,8451,8451
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,5,5,MSI,Enjoyed learning about correlation and slope,FALSE,12555,12555
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",1,1,1,MSI,Excited about correlation and slope,FALSE,12555,12555
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,4,4,4,MSI,Correlation and slope are interesting,FALSE,12555,12555
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,6,6,6,MSI,Statistics is interesting,FALSE,12555,12555
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,6,6,1,TSI,Video was boring,TRUE,28195,28195
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,5,5,5,TSI,Enjoyed learning new things,FALSE,28195,28195
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,5,5,5,TSI,Enjoyed this session,FALSE,28195,28195
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,6,6,6,TSI,Fun to learn about statistics this way,FALSE,28195,28195
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,1,1,1,TSI,Video was fun,FALSE,28195,28195
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,2,2,5,TSI,Session was boring,TRUE,28195,28195
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,5,5,5,TSI,Session was fun,FALSE,28195,28195
660db7a0e45001b3e976309e,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,6,6,TSI,Session was interesting,FALSE,28195,28195
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,futureInterestSurvey,interest_any_study,NA,5,5,5,FutureInterest,Interested in any study,FALSE,20535,20535
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,5,5,5,FutureInterest,Interested in a dynamic visualization study,FALSE,20535,20535
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,futureInterestSurvey,interest_statistics_study,NA,4,4,4,FutureInterest,Interested in a statistics study,FALSE,20535,20535
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,4,4,4,MSI,Enjoyed learning about correlation and slope,FALSE,28965,28965
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",3,3,3,MSI,Excited about correlation and slope,FALSE,28965,28965
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,4,4,4,MSI,Correlation and slope are interesting,FALSE,28965,28965
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,4,4,4,MSI,Statistics is interesting,FALSE,28965,28965
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,5,5,2,TSI,Video was boring,TRUE,52398,52398
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,5,5,5,TSI,Enjoyed learning new things,FALSE,52398,52398
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,4,4,4,TSI,Enjoyed this session,FALSE,52398,52398
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,5,5,5,TSI,Fun to learn about statistics this way,FALSE,52398,52398
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,4,4,4,TSI,Video was fun,FALSE,52398,52398
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,3,3,4,TSI,Session was boring,TRUE,52398,52398
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,4,4,4,TSI,Session was fun,FALSE,52398,52398
66632c96e56c2cc87923bf78,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,5,5,5,TSI,Session was interesting,FALSE,52398,52398
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,12568,12568
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,12568,12568
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,futureInterestSurvey,interest_statistics_study,NA,6,6,6,FutureInterest,Interested in a statistics study,FALSE,12568,12568
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,6,6,6,MSI,Enjoyed learning about correlation and slope,FALSE,19410,19410
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",5,5,5,MSI,Excited about correlation and slope,FALSE,19410,19410
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,6,6,6,MSI,Correlation and slope are interesting,FALSE,19410,19410
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,4,4,4,MSI,Statistics is interesting,FALSE,19410,19410
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,2,2,5,TSI,Video was boring,TRUE,17593,17593
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,6,6,6,TSI,Enjoyed learning new things,FALSE,17593,17593
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,6,6,6,TSI,Enjoyed this session,FALSE,17593,17593
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,5,5,5,TSI,Fun to learn about statistics this way,FALSE,17593,17593
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,5,5,5,TSI,Video was fun,FALSE,17593,17593
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,1,1,6,TSI,Session was boring,TRUE,17593,17593
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,6,6,6,TSI,Session was fun,FALSE,17593,17593
66abc79f0812c1f89a25adfb,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,6,6,TSI,Session was interesting,FALSE,17593,17593
67204af156acf704058c6e66,PP,PlotWise,PlotWise,futureInterestSurvey,interest_any_study,NA,5,5,5,FutureInterest,Interested in any study,FALSE,7796,7796
67204af156acf704058c6e66,PP,PlotWise,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,4,4,4,FutureInterest,Interested in a dynamic visualization study,FALSE,7796,7796
67204af156acf704058c6e66,PP,PlotWise,PlotWise,futureInterestSurvey,interest_statistics_study,NA,5,5,5,FutureInterest,Interested in a statistics study,FALSE,7796,7796
67204af156acf704058c6e66,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,4,4,4,MSI,Enjoyed learning about correlation and slope,FALSE,10671,10671
67204af156acf704058c6e66,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",2,2,2,MSI,Excited about correlation and slope,FALSE,10671,10671
67204af156acf704058c6e66,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,4,4,4,MSI,Correlation and slope are interesting,FALSE,10671,10671
67204af156acf704058c6e66,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,4,4,4,MSI,Statistics is interesting,FALSE,10671,10671
67204af156acf704058c6e66,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,5,5,2,TSI,Video was boring,TRUE,20421,20421
67204af156acf704058c6e66,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,4,4,4,TSI,Enjoyed learning new things,FALSE,20421,20421
67204af156acf704058c6e66,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,5,5,5,TSI,Enjoyed this session,FALSE,20421,20421
67204af156acf704058c6e66,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,4,4,4,TSI,Fun to learn about statistics this way,FALSE,20421,20421
67204af156acf704058c6e66,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,3,3,3,TSI,Video was fun,FALSE,20421,20421
67204af156acf704058c6e66,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_boring,This session has been boring,4,4,3,TSI,Session was boring,TRUE,20421,20421
67204af156acf704058c6e66,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_fun,This session has been fun,5,5,5,TSI,Session was fun,FALSE,20421,20421
67204af156acf704058c6e66,PP,PlotWise,PlotWise,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,6,6,TSI,Session was interesting,FALSE,20421,20421
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,16440,16440
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,16440,16440
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,futureInterestSurvey,interest_statistics_study,NA,6,6,6,FutureInterest,Interested in a statistics study,FALSE,16440,16440
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,5,5,MSI,Enjoyed learning about correlation and slope,FALSE,219918,219918
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",4,4,4,MSI,Excited about correlation and slope,FALSE,219918,219918
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,4,4,4,MSI,Correlation and slope are interesting,FALSE,219918,219918
6941f12abe152014b1fc152a,PP,PlotWise,PlotWise,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,4,4,4,MSI,Statistics is interesting,FALSE,219918,219918
