participantId,group,lecture_type,practice_type,trialId,responseId,stat_type,answer,answer_num,correct_answer,abs_error,abs_error_no_extreme,extreme_entry,value_sign,sign_error,duration,cleanedDuration,parameters_imgLabel
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,guess-correlation-6,stat_guess,correlation,-0.9,-0.9,-0.5,0.4,0.4,FALSE,negative,FALSE,9618,9618,"slope = -0.69, correlation = -0.50"
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,guess-correlation-7,stat_guess,correlation,.2,0.2,0.26,0.06,0.06,FALSE,positive,FALSE,13886,13886,"slope = 0.33, correlation = 0.26"
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,guess-correlation-8,stat_guess,correlation,-0.2,-0.2,-0.26,0.06,0.06,FALSE,negative,FALSE,10884,10884,"slope = -0.16, correlation = -0.26"
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,guess-slope-1,stat_guess,slope,.5,0.5,0.47,0.030000000000000027,0.030000000000000027,FALSE,positive,FALSE,14927,14927,slope = 0.47
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,guess-slope-2,stat_guess,slope,.02,0.02,0.01,0.01,0.01,FALSE,positive,FALSE,18576,18576,slope = 0.01
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,guess-slope-3,stat_guess,slope,-0.5,-0.5,-0.5,0,0,FALSE,negative,FALSE,12244,12244,slope = -0.50
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,guess-slope-4,stat_guess,slope,-0.3,-0.3,-0.84,0.54,0.54,FALSE,negative,FALSE,24871,24871,slope = -0.84
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,guess-slope-5,stat_guess,slope,-0.1,-0.1,-0.37,0.27,0.27,FALSE,negative,FALSE,8500,8500,slope = -0.37
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,guess-slope-6,stat_guess,slope,.3,0.3,0.29,0.010000000000000009,0.010000000000000009,FALSE,positive,FALSE,15124,15124,slope = 0.29
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,guess-slope-7,stat_guess,slope,.6,0.6,0.7,0.09999999999999998,0.09999999999999998,FALSE,positive,FALSE,14785,14785,slope = 0.70
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,guess-correlation-1,stat_guess,correlation,.4,0.4,0.71,0.30999999999999994,0.30999999999999994,FALSE,positive,FALSE,41187,41187,"slope = 0.35, correlation = 0.71"
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,guess-correlation-2,stat_guess,correlation,.3,0.3,0.57,0.26999999999999996,0.26999999999999996,FALSE,positive,FALSE,15898,15898,"slope = 0.35, correlation = 0.57"
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,guess-correlation-3,stat_guess,correlation,-0.7,-0.7,0.3,1,1,FALSE,positive,TRUE,11513,11513,"slope = 0.35, correlation = 0.30"
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,guess-correlation-4,stat_guess,correlation,-.9,-0.9,-0.7,0.20000000000000007,0.20000000000000007,FALSE,negative,FALSE,15295,15295,"slope = -0.83, correlation = -0.70"
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,guess-correlation-5,stat_guess,correlation,-0.2,-0.2,0.5,0.7,0.7,FALSE,positive,TRUE,27279,27279,"slope = 0.34, correlation = 0.50"
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,guess-correlation-6,stat_guess,correlation,-0.85,-0.85,-0.5,0.35,0.35,FALSE,negative,FALSE,15519,15519,"slope = -0.69, correlation = -0.50"
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,guess-correlation-7,stat_guess,correlation,.7,0.7,0.26,0.43999999999999995,0.43999999999999995,FALSE,positive,FALSE,24585,24585,"slope = 0.33, correlation = 0.26"
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,guess-correlation-8,stat_guess,correlation,-0.2,-0.2,-0.26,0.06,0.06,FALSE,negative,FALSE,12808,12808,"slope = -0.16, correlation = -0.26"
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,guess-slope-1,stat_guess,slope,.3,0.3,0.47,0.16999999999999998,0.16999999999999998,FALSE,positive,FALSE,20170,20170,slope = 0.47
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,guess-slope-2,stat_guess,slope,0,0,0.01,0.01,0.01,FALSE,positive,FALSE,5065,5065,slope = 0.01
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,guess-slope-3,stat_guess,slope,-0.5,-0.5,-0.5,0,0,FALSE,negative,FALSE,77611,77611,slope = -0.50
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,guess-slope-4,stat_guess,slope,-0.9,-0.9,-0.84,0.06000000000000005,0.06000000000000005,FALSE,negative,FALSE,11588,11588,slope = -0.84
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,guess-slope-5,stat_guess,slope,-0.4,-0.4,-0.37,0.030000000000000027,0.030000000000000027,FALSE,negative,FALSE,16479,16479,slope = -0.37
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,guess-slope-6,stat_guess,slope,.5,0.5,0.29,0.21000000000000002,0.21000000000000002,FALSE,positive,FALSE,7243,7243,slope = 0.29
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,guess-slope-7,stat_guess,slope,.6,0.6,0.7,0.09999999999999998,0.09999999999999998,FALSE,positive,FALSE,21656,21656,slope = 0.70
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,guess-correlation-1,stat_guess,correlation,0.75,0.75,0.71,0.040000000000000036,0.040000000000000036,FALSE,positive,FALSE,9075,9075,"slope = 0.35, correlation = 0.71"
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,guess-correlation-2,stat_guess,correlation,.55,0.55,0.57,0.019999999999999907,0.019999999999999907,FALSE,positive,FALSE,8470,8470,"slope = 0.35, correlation = 0.57"
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,guess-correlation-3,stat_guess,correlation,.30,0.3,0.3,0,0,FALSE,positive,FALSE,31542,31542,"slope = 0.35, correlation = 0.30"
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,guess-correlation-4,stat_guess,correlation,-0.5,-0.5,-0.7,0.19999999999999996,0.19999999999999996,FALSE,negative,FALSE,33548,33548,"slope = -0.83, correlation = -0.70"
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,guess-correlation-5,stat_guess,correlation,.40,0.4,0.5,0.09999999999999998,0.09999999999999998,FALSE,positive,FALSE,11689,11689,"slope = 0.34, correlation = 0.50"
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,guess-correlation-6,stat_guess,correlation,-0.15,-0.15,-0.5,0.35,0.35,FALSE,negative,FALSE,15523,15523,"slope = -0.69, correlation = -0.50"
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,guess-correlation-7,stat_guess,correlation,.15,0.15,0.26,0.11000000000000001,0.11000000000000001,FALSE,positive,FALSE,12563,12563,"slope = 0.33, correlation = 0.26"
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,guess-correlation-8,stat_guess,correlation,-0.4,-0.4,-0.26,0.14,0.14,FALSE,negative,FALSE,8763,8763,"slope = -0.16, correlation = -0.26"
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,guess-slope-1,stat_guess,slope,.30,0.3,0.47,0.16999999999999998,0.16999999999999998,FALSE,positive,FALSE,8416,8416,slope = 0.47
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,guess-slope-2,stat_guess,slope,0,0,0.01,0.01,0.01,FALSE,positive,FALSE,10544,10544,slope = 0.01
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,guess-slope-3,stat_guess,slope,-40,-40,-0.5,39.5,NA,TRUE,negative,FALSE,9985,9985,slope = -0.50
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,guess-slope-4,stat_guess,slope,-50,-50,-0.84,49.16,NA,TRUE,negative,FALSE,27545,27545,slope = -0.84
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,guess-slope-5,stat_guess,slope,-0.25,-0.25,-0.37,0.12,0.12,FALSE,negative,FALSE,9376,9376,slope = -0.37
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,guess-slope-6,stat_guess,slope,.15,0.15,0.29,0.13999999999999999,0.13999999999999999,FALSE,positive,FALSE,17310,17310,slope = 0.29
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,guess-slope-7,stat_guess,slope,.75,0.75,0.7,0.050000000000000044,0.050000000000000044,FALSE,positive,FALSE,18512,18512,slope = 0.70
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,guess-correlation-1,stat_guess,correlation,.4,0.4,0.71,0.30999999999999994,0.30999999999999994,FALSE,positive,FALSE,6919,6919,"slope = 0.35, correlation = 0.71"
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,guess-correlation-2,stat_guess,correlation,.4,0.4,0.57,0.16999999999999993,0.16999999999999993,FALSE,positive,FALSE,8488,8488,"slope = 0.35, correlation = 0.57"
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,guess-correlation-3,stat_guess,correlation,.5,0.5,0.3,0.2,0.2,FALSE,positive,FALSE,11431,11431,"slope = 0.35, correlation = 0.30"
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,guess-correlation-4,stat_guess,correlation,-0.4,-0.4,-0.7,0.29999999999999993,0.29999999999999993,FALSE,negative,FALSE,13537,13537,"slope = -0.83, correlation = -0.70"
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,guess-correlation-5,stat_guess,correlation,1,1,0.5,0.5,0.5,FALSE,positive,FALSE,17814,17814,"slope = 0.34, correlation = 0.50"
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,guess-correlation-6,stat_guess,correlation,-0.2,-0.2,-0.5,0.3,0.3,FALSE,negative,FALSE,12018,12018,"slope = -0.69, correlation = -0.50"
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,guess-correlation-7,stat_guess,correlation,.4,0.4,0.26,0.14,0.14,FALSE,positive,FALSE,6417,6417,"slope = 0.33, correlation = 0.26"
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,guess-correlation-8,stat_guess,correlation,-0.4,-0.4,-0.26,0.14,0.14,FALSE,negative,FALSE,7689,7689,"slope = -0.16, correlation = -0.26"
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,guess-slope-1,stat_guess,slope,.50,0.5,0.47,0.030000000000000027,0.030000000000000027,FALSE,positive,FALSE,24759,24759,slope = 0.47
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,guess-slope-2,stat_guess,slope,0,0,0.01,0.01,0.01,FALSE,positive,FALSE,12752,12752,slope = 0.01
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,guess-slope-3,stat_guess,slope,-50,-50,-0.5,49.5,NA,TRUE,negative,FALSE,17580,17580,slope = -0.50
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,guess-slope-4,stat_guess,slope,-1.2,-1.2,-0.84,0.36,0.36,FALSE,negative,FALSE,9798,9798,slope = -0.84
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,guess-slope-5,stat_guess,slope,-4.0,-4,-0.37,3.63,3.63,FALSE,negative,FALSE,17366,17366,slope = -0.37
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,guess-slope-6,stat_guess,slope,.50,0.5,0.29,0.21000000000000002,0.21000000000000002,FALSE,positive,FALSE,8855,8855,slope = 0.29
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,guess-slope-7,stat_guess,slope,60,60,0.7,59.3,NA,TRUE,positive,FALSE,7108,7108,slope = 0.70
676276312d87ec9601be7d5c,CP,Control,PlotWise,guess-correlation-1,stat_guess,correlation,0.25,0.25,0.71,0.45999999999999996,0.45999999999999996,FALSE,positive,FALSE,17198,17198,"slope = 0.35, correlation = 0.71"
676276312d87ec9601be7d5c,CP,Control,PlotWise,guess-correlation-2,stat_guess,correlation,0.75,0.75,0.57,0.18000000000000005,0.18000000000000005,FALSE,positive,FALSE,22516,22516,"slope = 0.35, correlation = 0.57"
676276312d87ec9601be7d5c,CP,Control,PlotWise,guess-correlation-3,stat_guess,correlation,0.75,0.75,0.3,0.45,0.45,FALSE,positive,FALSE,13919,13919,"slope = 0.35, correlation = 0.30"
676276312d87ec9601be7d5c,CP,Control,PlotWise,guess-correlation-4,stat_guess,correlation,-0.75,-0.75,-0.7,0.050000000000000044,0.050000000000000044,FALSE,negative,FALSE,64619,64619,"slope = -0.83, correlation = -0.70"
676276312d87ec9601be7d5c,CP,Control,PlotWise,guess-correlation-5,stat_guess,correlation,0.95,0.95,0.5,0.44999999999999996,0.44999999999999996,FALSE,positive,FALSE,53844,53844,"slope = 0.34, correlation = 0.50"
676276312d87ec9601be7d5c,CP,Control,PlotWise,guess-correlation-6,stat_guess,correlation,-0.72,-0.72,-0.5,0.21999999999999997,0.21999999999999997,FALSE,negative,FALSE,27699,27699,"slope = -0.69, correlation = -0.50"
676276312d87ec9601be7d5c,CP,Control,PlotWise,guess-correlation-7,stat_guess,correlation,0.35,0.35,0.26,0.08999999999999997,0.08999999999999997,FALSE,positive,FALSE,65708,65708,"slope = 0.33, correlation = 0.26"
676276312d87ec9601be7d5c,CP,Control,PlotWise,guess-correlation-8,stat_guess,correlation,-0.50,-0.5,-0.26,0.24,0.24,FALSE,negative,FALSE,13843,13843,"slope = -0.16, correlation = -0.26"
676276312d87ec9601be7d5c,CP,Control,PlotWise,guess-slope-1,stat_guess,slope,0.25,0.25,0.47,0.21999999999999997,0.21999999999999997,FALSE,positive,FALSE,13894,13894,slope = 0.47
676276312d87ec9601be7d5c,CP,Control,PlotWise,guess-slope-2,stat_guess,slope,0,0,0.01,0.01,0.01,FALSE,positive,FALSE,34401,34401,slope = 0.01
676276312d87ec9601be7d5c,CP,Control,PlotWise,guess-slope-3,stat_guess,slope,-0.5,-0.5,-0.5,0,0,FALSE,negative,FALSE,53268,53268,slope = -0.50
676276312d87ec9601be7d5c,CP,Control,PlotWise,guess-slope-4,stat_guess,slope,-0.9,-0.9,-0.84,0.06000000000000005,0.06000000000000005,FALSE,negative,FALSE,63849,63849,slope = -0.84
676276312d87ec9601be7d5c,CP,Control,PlotWise,guess-slope-5,stat_guess,slope,-0.4,-0.4,-0.37,0.030000000000000027,0.030000000000000027,FALSE,negative,FALSE,74214,74214,slope = -0.37
676276312d87ec9601be7d5c,CP,Control,PlotWise,guess-slope-6,stat_guess,slope,0.25,0.25,0.29,0.03999999999999998,0.03999999999999998,FALSE,positive,FALSE,48595,48595,slope = 0.29
676276312d87ec9601be7d5c,CP,Control,PlotWise,guess-slope-7,stat_guess,slope,0.5,0.5,0.7,0.19999999999999996,0.19999999999999996,FALSE,positive,FALSE,37025,37025,slope = 0.70
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,guess-correlation-1,stat_guess,correlation,0.20,0.2,0.71,0.51,0.51,FALSE,positive,FALSE,13605,13605,"slope = 0.35, correlation = 0.71"
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,guess-correlation-2,stat_guess,correlation,0.35,0.35,0.57,0.21999999999999997,0.21999999999999997,FALSE,positive,FALSE,14800,14800,"slope = 0.35, correlation = 0.57"
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,guess-correlation-3,stat_guess,correlation,0.30,0.3,0.3,0,0,FALSE,positive,FALSE,38691,38691,"slope = 0.35, correlation = 0.30"
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,guess-correlation-4,stat_guess,correlation,-0.80,-0.8,-0.7,0.10000000000000009,0.10000000000000009,FALSE,negative,FALSE,40238,40238,"slope = -0.83, correlation = -0.70"
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,guess-correlation-5,stat_guess,correlation,0.35,0.35,0.5,0.15000000000000002,0.15000000000000002,FALSE,positive,FALSE,21863,21863,"slope = 0.34, correlation = 0.50"
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,guess-correlation-6,stat_guess,correlation,-0.25,-0.25,-0.5,0.25,0.25,FALSE,negative,FALSE,21164,21164,"slope = -0.69, correlation = -0.50"
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,guess-correlation-7,stat_guess,correlation,0.15,0.15,0.26,0.11000000000000001,0.11000000000000001,FALSE,positive,FALSE,12746,12746,"slope = 0.33, correlation = 0.26"
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,guess-correlation-8,stat_guess,correlation,-0.20,-0.2,-0.26,0.06,0.06,FALSE,negative,FALSE,42125,42125,"slope = -0.16, correlation = -0.26"
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,guess-slope-1,stat_guess,slope,0.50,0.5,0.47,0.030000000000000027,0.030000000000000027,FALSE,positive,FALSE,41056,41056,slope = 0.47
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,guess-slope-2,stat_guess,slope,0,0,0.01,0.01,0.01,FALSE,positive,FALSE,56351,56351,slope = 0.01
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,guess-slope-3,stat_guess,slope,-0.70,-0.7,-0.5,0.19999999999999996,0.19999999999999996,FALSE,negative,FALSE,37756,37756,slope = -0.50
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,guess-slope-4,stat_guess,slope,-0.85,-0.85,-0.84,0.010000000000000009,0.010000000000000009,FALSE,negative,FALSE,36215,36215,slope = -0.84
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,guess-slope-5,stat_guess,slope,-0.50,-0.5,-0.37,0.13,0.13,FALSE,negative,FALSE,34445,34445,slope = -0.37
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,guess-slope-6,stat_guess,slope,0.25,0.25,0.29,0.03999999999999998,0.03999999999999998,FALSE,positive,FALSE,54963,54963,slope = 0.29
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,guess-slope-7,stat_guess,slope,0.75,0.75,0.7,0.050000000000000044,0.050000000000000044,FALSE,positive,FALSE,41183,41183,slope = 0.70
67eec9e200be02ad51843d9b,CP,Control,PlotWise,guess-correlation-1,stat_guess,correlation,1,1,0.71,0.29000000000000004,0.29000000000000004,FALSE,positive,FALSE,11422,11422,"slope = 0.35, correlation = 0.71"
67eec9e200be02ad51843d9b,CP,Control,PlotWise,guess-correlation-2,stat_guess,correlation,1,1,0.57,0.43000000000000005,0.43000000000000005,FALSE,positive,FALSE,14682,14682,"slope = 0.35, correlation = 0.57"
67eec9e200be02ad51843d9b,CP,Control,PlotWise,guess-correlation-3,stat_guess,correlation,-1,-1,0.3,1.3,1.3,FALSE,positive,TRUE,27353,27353,"slope = 0.35, correlation = 0.30"
67eec9e200be02ad51843d9b,CP,Control,PlotWise,guess-correlation-4,stat_guess,correlation,-0.72,-0.72,-0.7,0.020000000000000018,0.020000000000000018,FALSE,negative,FALSE,22738,22738,"slope = -0.83, correlation = -0.70"
67eec9e200be02ad51843d9b,CP,Control,PlotWise,guess-correlation-5,stat_guess,correlation,1,1,0.5,0.5,0.5,FALSE,positive,FALSE,7281,7281,"slope = 0.34, correlation = 0.50"
67eec9e200be02ad51843d9b,CP,Control,PlotWise,guess-correlation-6,stat_guess,correlation,-1,-1,-0.5,0.5,0.5,FALSE,negative,FALSE,8249,8249,"slope = -0.69, correlation = -0.50"
67eec9e200be02ad51843d9b,CP,Control,PlotWise,guess-correlation-7,stat_guess,correlation,.85,0.85,0.26,0.59,0.59,FALSE,positive,FALSE,17496,17496,"slope = 0.33, correlation = 0.26"
67eec9e200be02ad51843d9b,CP,Control,PlotWise,guess-correlation-8,stat_guess,correlation,-1,-1,-0.26,0.74,0.74,FALSE,negative,FALSE,10845,10845,"slope = -0.16, correlation = -0.26"
67eec9e200be02ad51843d9b,CP,Control,PlotWise,guess-slope-1,stat_guess,slope,28,28,0.47,27.53,NA,TRUE,positive,FALSE,25473,25473,slope = 0.47
67eec9e200be02ad51843d9b,CP,Control,PlotWise,guess-slope-2,stat_guess,slope,0,0,0.01,0.01,0.01,FALSE,positive,FALSE,8934,8934,slope = 0.01
67eec9e200be02ad51843d9b,CP,Control,PlotWise,guess-slope-3,stat_guess,slope,-65,-65,-0.5,64.5,NA,TRUE,negative,FALSE,50134,50134,slope = -0.50
67eec9e200be02ad51843d9b,CP,Control,PlotWise,guess-slope-4,stat_guess,slope,-87,-87,-0.84,86.16,NA,TRUE,negative,FALSE,10366,10366,slope = -0.84
67eec9e200be02ad51843d9b,CP,Control,PlotWise,guess-slope-5,stat_guess,slope,-20,-20,-0.37,19.63,NA,TRUE,negative,FALSE,37520,37520,slope = -0.37
67eec9e200be02ad51843d9b,CP,Control,PlotWise,guess-slope-6,stat_guess,slope,17,17,0.29,16.71,NA,TRUE,positive,FALSE,12259,12259,slope = 0.29
67eec9e200be02ad51843d9b,CP,Control,PlotWise,guess-slope-7,stat_guess,slope,45,45,0.7,44.3,NA,TRUE,positive,FALSE,35171,35171,slope = 0.70
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,guess-correlation-1,stat_guess,correlation,0.72,0.72,0.71,0.010000000000000009,0.010000000000000009,FALSE,positive,FALSE,22682,22682,"slope = 0.35, correlation = 0.71"
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,guess-correlation-2,stat_guess,correlation,0.6,0.6,0.57,0.030000000000000027,0.030000000000000027,FALSE,positive,FALSE,26208,26208,"slope = 0.35, correlation = 0.57"
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,guess-correlation-3,stat_guess,correlation,0.55,0.55,0.3,0.25000000000000006,0.25000000000000006,FALSE,positive,FALSE,22949,22949,"slope = 0.35, correlation = 0.30"
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,guess-correlation-4,stat_guess,correlation,-0.6,-0.6,-0.7,0.09999999999999998,0.09999999999999998,FALSE,negative,FALSE,23250,23250,"slope = -0.83, correlation = -0.70"
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,guess-correlation-5,stat_guess,correlation,0.72,0.72,0.5,0.21999999999999997,0.21999999999999997,FALSE,positive,FALSE,27642,27642,"slope = 0.34, correlation = 0.50"
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,guess-correlation-6,stat_guess,correlation,-0.55,-0.55,-0.5,0.050000000000000044,0.050000000000000044,FALSE,negative,FALSE,17496,17496,"slope = -0.69, correlation = -0.50"
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,guess-correlation-7,stat_guess,correlation,0.7,0.7,0.26,0.43999999999999995,0.43999999999999995,FALSE,positive,FALSE,24503,24503,"slope = 0.33, correlation = 0.26"
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,guess-correlation-8,stat_guess,correlation,-0.47,-0.47,-0.26,0.20999999999999996,0.20999999999999996,FALSE,negative,FALSE,28996,28996,"slope = -0.16, correlation = -0.26"
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,guess-slope-1,stat_guess,slope,0.5,0.5,0.47,0.030000000000000027,0.030000000000000027,FALSE,positive,FALSE,23815,23815,slope = 0.47
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,guess-slope-2,stat_guess,slope,0.10,0.1,0.01,0.09000000000000001,0.09000000000000001,FALSE,positive,FALSE,50228,50228,slope = 0.01
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,guess-slope-3,stat_guess,slope,-0.6,-0.6,-0.5,0.09999999999999998,0.09999999999999998,FALSE,negative,FALSE,24018,24018,slope = -0.50
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,guess-slope-4,stat_guess,slope,-0.7,-0.7,-0.84,0.14,0.14,FALSE,negative,FALSE,38388,38388,slope = -0.84
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,guess-slope-5,stat_guess,slope,-0.4,-0.4,-0.37,0.030000000000000027,0.030000000000000027,FALSE,negative,FALSE,70771,70771,slope = -0.37
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,guess-slope-6,stat_guess,slope,0.4,0.4,0.29,0.11000000000000004,0.11000000000000004,FALSE,positive,FALSE,56100,56100,slope = 0.29
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,guess-slope-7,stat_guess,slope,0.75,0.75,0.7,0.050000000000000044,0.050000000000000044,FALSE,positive,FALSE,21729,21729,slope = 0.70
695bbdf21fd961458dd7390f,CP,Control,PlotWise,guess-correlation-1,stat_guess,correlation,.25,0.25,0.71,0.45999999999999996,0.45999999999999996,FALSE,positive,FALSE,6578,6578,"slope = 0.35, correlation = 0.71"
695bbdf21fd961458dd7390f,CP,Control,PlotWise,guess-correlation-2,stat_guess,correlation,.20,0.2,0.57,0.36999999999999994,0.36999999999999994,FALSE,positive,FALSE,7693,7693,"slope = 0.35, correlation = 0.57"
695bbdf21fd961458dd7390f,CP,Control,PlotWise,guess-correlation-3,stat_guess,correlation,.5,0.5,0.3,0.2,0.2,FALSE,positive,FALSE,5444,5444,"slope = 0.35, correlation = 0.30"
695bbdf21fd961458dd7390f,CP,Control,PlotWise,guess-correlation-4,stat_guess,correlation,-1,-1,-0.7,0.30000000000000004,0.30000000000000004,FALSE,negative,FALSE,6595,6595,"slope = -0.83, correlation = -0.70"
695bbdf21fd961458dd7390f,CP,Control,PlotWise,guess-correlation-5,stat_guess,correlation,.5,0.5,0.5,0,0,FALSE,positive,FALSE,6068,6068,"slope = 0.34, correlation = 0.50"
695bbdf21fd961458dd7390f,CP,Control,PlotWise,guess-correlation-6,stat_guess,correlation,-0.5,-0.5,-0.5,0,0,FALSE,negative,FALSE,14131,14131,"slope = -0.69, correlation = -0.50"
695bbdf21fd961458dd7390f,CP,Control,PlotWise,guess-correlation-7,stat_guess,correlation,0,0,0.26,0.26,0.26,FALSE,positive,FALSE,6722,6722,"slope = 0.33, correlation = 0.26"
695bbdf21fd961458dd7390f,CP,Control,PlotWise,guess-correlation-8,stat_guess,correlation,-0.6,-0.6,-0.26,0.33999999999999997,0.33999999999999997,FALSE,negative,FALSE,7907,7907,"slope = -0.16, correlation = -0.26"
695bbdf21fd961458dd7390f,CP,Control,PlotWise,guess-slope-1,stat_guess,slope,1,1,0.47,0.53,0.53,FALSE,positive,FALSE,7470,7470,slope = 0.47
695bbdf21fd961458dd7390f,CP,Control,PlotWise,guess-slope-2,stat_guess,slope,0,0,0.01,0.01,0.01,FALSE,positive,FALSE,7786,7786,slope = 0.01
695bbdf21fd961458dd7390f,CP,Control,PlotWise,guess-slope-3,stat_guess,slope,-.3,-0.3,-0.5,0.2,0.2,FALSE,negative,FALSE,20075,20075,slope = -0.50
695bbdf21fd961458dd7390f,CP,Control,PlotWise,guess-slope-4,stat_guess,slope,-2,-2,-0.84,1.1600000000000001,1.1600000000000001,FALSE,negative,FALSE,36882,36882,slope = -0.84
695bbdf21fd961458dd7390f,CP,Control,PlotWise,guess-slope-5,stat_guess,slope,-0.7,-0.7,-0.37,0.32999999999999996,0.32999999999999996,FALSE,negative,FALSE,17315,17315,slope = -0.37
695bbdf21fd961458dd7390f,CP,Control,PlotWise,guess-slope-6,stat_guess,slope,1.00,1,0.29,0.71,0.71,FALSE,positive,FALSE,17720,17720,slope = 0.29
695bbdf21fd961458dd7390f,CP,Control,PlotWise,guess-slope-7,stat_guess,slope,2,2,0.7,1.3,1.3,FALSE,positive,FALSE,19829,19829,slope = 0.70
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,guess-correlation-1,stat_guess,correlation,0.8,0.8,0.71,0.09000000000000008,0.09000000000000008,FALSE,positive,FALSE,11840,11840,"slope = 0.35, correlation = 0.71"
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,guess-correlation-2,stat_guess,correlation,0.8,0.8,0.57,0.2300000000000001,0.2300000000000001,FALSE,positive,FALSE,6121,6121,"slope = 0.35, correlation = 0.57"
